Industry Description,Year,Value,Workbook,Sheet
Insurance carriers and related activities,2001,230.643,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2002,235.64600000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2003,239.763,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2004,246.965,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2005,251.105,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2006,254.188,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2007,258.266,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2008,262.258,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2009,264.488,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2010,266.909,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2011,267.70799999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2012,270.212,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2013,275.174,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2014,279.96000000000004,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2015,286.246,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2016,293.384,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2018,306.879,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2019,313.453,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2020,325.407,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2021,339.603,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2022,349.84000000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Insurance carriers and related activities,2023,352.609,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,1997,166.315,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,1998,171.478,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,1999,179.538,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2000,189.034,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2001,199.632,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2002,211.211,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2003,224.05,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2004,237.645,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2005,249.987,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2006,260.657,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2007,270.587,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2008,282.779,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2009,294.182,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2010,301.457,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2011,303.798,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2012,305.885,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2013,311.839,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2014,310.16700000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2015,306.365,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2016,303.235,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2018,297.877,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2019,294.897,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2020,295.252,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2021,294.07,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2022,287.779,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Legal services,2023,280.497,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,1997,211.367,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,1998,226.464,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,1999,241.513,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2000,254.018,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2001,262.353,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2002,264.26,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2003,261.541,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2004,257.859,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2005,256.781,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2006,257.914,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2007,261.094,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2008,268.104,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2009,274.405,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2010,277.867,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2011,288.695,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2012,299.81600000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2013,307.082,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2014,311.014,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2015,309.36,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2016,304.055,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2018,298.73,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2019,298.76,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2020,299.944,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2021,301.85900000000004,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2022,304.312,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Machinery,2023,307.587,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,1997,214.488,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,1998,218.711,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,1999,220.792,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2000,222.193,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2001,224.732,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2002,228.12900000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2003,233.622,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2004,239.768,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2005,239.935,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2006,241.659,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2007,243.04500000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2008,246.987,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2009,252.64100000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2010,258.743,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2011,263.781,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2012,270.411,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2013,277.021,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2014,282.501,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2015,286.444,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2016,293.51599999999996,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2018,308.606,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2019,315.867,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2020,322.51800000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2021,328.531,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2022,335.358,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Management of companies and enterprises,2023,340.014,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",1997,197.626,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",1998,199.954,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",1999,200.631,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2000,199.22,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2001,197.15800000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2002,193.697,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2003,191.107,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2004,193.005,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2005,196.23399999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2006,202.67399999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2007,214.98399999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2008,233.892,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2009,242.98399999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2010,254.624,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2011,282.33799999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2012,321.972,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2013,348.089,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2014,349.151,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
"Mining, except oil and gas",2015,340.145,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
